ppv_region|master_postcode_1|lat_1|lon_1|master_postcode_2|lat_2|lon_2
Selangor/KL/Putrajaya|43200|3.09803|101.73695|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43200|3.09803|101.73695|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43200|3.09803|101.73695|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43200|3.09803|101.73695|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43200|3.09803|101.73695|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43200|3.09803|101.73695|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43200|3.09803|101.73695|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43200|3.09803|101.73695|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43200|3.09803|101.73695|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43200|3.09803|101.73695|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43200|3.09803|101.73695|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43200|3.09803|101.73695|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43200|3.09803|101.73695|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43200|3.09803|101.73695|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43200|3.09803|101.73695|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43200|3.09803|101.73695|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43200|3.09803|101.73695|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43400|2.99259052499155|101.7048806187
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43500|2.947598|101.844711
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43600|2.94331538|101.76357543
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43700|2.86881012|101.86989746
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43900|2.690242|101.751039
Selangor/KL/Putrajaya|43300|3.0221|101.70547|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43300|3.0221|101.70547|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43300|3.0221|101.70547|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43300|3.0221|101.70547|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43300|3.0221|101.70547|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43300|3.0221|101.70547|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43300|3.0221|101.70547|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43300|3.0221|101.70547|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43300|3.0221|101.70547|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43300|3.0221|101.70547|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43300|3.0221|101.70547|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43300|3.0221|101.70547|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43300|3.0221|101.70547|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43300|3.0221|101.70547|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43300|3.0221|101.70547|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43300|3.0221|101.70547|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43300|3.0221|101.70547|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43300|3.0221|101.70547|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43300|3.0221|101.70547|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43300|3.0221|101.70547|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43300|3.0221|101.70547|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|43500|2.947598|101.844711
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|43600|2.94331538|101.76357543
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|43700|2.86881012|101.86989746
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|43900|2.690242|101.751039
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43400|2.99259052499155|101.7048806187|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43500|2.947598|101.844711|43600|2.94331538|101.76357543
Selangor/KL/Putrajaya|43500|2.947598|101.844711|43700|2.86881012|101.86989746
Selangor/KL/Putrajaya|43500|2.947598|101.844711|43900|2.690242|101.751039
Selangor/KL/Putrajaya|43500|2.947598|101.844711|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43500|2.947598|101.844711|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43500|2.947598|101.844711|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43500|2.947598|101.844711|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43500|2.947598|101.844711|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43500|2.947598|101.844711|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43500|2.947598|101.844711|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43500|2.947598|101.844711|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43500|2.947598|101.844711|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43500|2.947598|101.844711|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43500|2.947598|101.844711|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43500|2.947598|101.844711|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43500|2.947598|101.844711|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43500|2.947598|101.844711|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43500|2.947598|101.844711|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43500|2.947598|101.844711|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43500|2.947598|101.844711|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43500|2.947598|101.844711|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43500|2.947598|101.844711|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43500|2.947598|101.844711|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43500|2.947598|101.844711|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|43700|2.86881012|101.86989746
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|43900|2.690242|101.751039
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43600|2.94331538|101.76357543|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|43900|2.690242|101.751039
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43700|2.86881012|101.86989746|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43900|2.690242|101.751039|43950|2.643865|101.718497
Selangor/KL/Putrajaya|43900|2.690242|101.751039|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43900|2.690242|101.751039|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43900|2.690242|101.751039|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43900|2.690242|101.751039|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43900|2.690242|101.751039|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43900|2.690242|101.751039|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43900|2.690242|101.751039|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43900|2.690242|101.751039|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43900|2.690242|101.751039|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43900|2.690242|101.751039|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43900|2.690242|101.751039|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43900|2.690242|101.751039|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43900|2.690242|101.751039|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43900|2.690242|101.751039|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43900|2.690242|101.751039|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43900|2.690242|101.751039|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43900|2.690242|101.751039|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43900|2.690242|101.751039|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43900|2.690242|101.751039|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43900|2.690242|101.751039|68100|3.236517|101.673419
Selangor/KL/Putrajaya|43950|2.643865|101.718497|44000|3.562871|101.658865
Selangor/KL/Putrajaya|43950|2.643865|101.718497|44200|3.496655|101.633051
Selangor/KL/Putrajaya|43950|2.643865|101.718497|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45000|3.342043|101.248981
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45100|3.842558|100.895663
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45200|3.769493|100.983632
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45300|3.676208|100.986402
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45400|3.508705|101.103137
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45500|3.426269|101.176976
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45600|3.379264|101.409819
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45700|3.309783|101.316481
Selangor/KL/Putrajaya|43950|2.643865|101.718497|45800|3.26099|101.304808
Selangor/KL/Putrajaya|43950|2.643865|101.718497|46000|3.086439|101.649091
Selangor/KL/Putrajaya|43950|2.643865|101.718497|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|43950|2.643865|101.718497|47000|3.209228|101.563796
Selangor/KL/Putrajaya|43950|2.643865|101.718497|47100|3.00725|101.60488
Selangor/KL/Putrajaya|43950|2.643865|101.718497|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|43950|2.643865|101.718497|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|43950|2.643865|101.718497|48000|3.320579|101.575825
Selangor/KL/Putrajaya|43950|2.643865|101.718497|48100|3.318829|101.472824
Selangor/KL/Putrajaya|43950|2.643865|101.718497|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|43950|2.643865|101.718497|50000|3.143717|101.694244
Selangor/KL/Putrajaya|43950|2.643865|101.718497|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|43950|2.643865|101.718497|62000|2.93723|101.69482
Selangor/KL/Putrajaya|43950|2.643865|101.718497|63000|2.858811|101.677911
Selangor/KL/Putrajaya|43950|2.643865|101.718497|64000|2.75421|101.70507
Selangor/KL/Putrajaya|43950|2.643865|101.718497|68000|3.14687|101.76269
Selangor/KL/Putrajaya|43950|2.643865|101.718497|68100|3.236517|101.673419
Selangor/KL/Putrajaya|44000|3.562871|101.658865|44200|3.496655|101.633051
Selangor/KL/Putrajaya|44000|3.562871|101.658865|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45000|3.342043|101.248981
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45100|3.842558|100.895663
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45200|3.769493|100.983632
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45300|3.676208|100.986402
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45400|3.508705|101.103137
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45500|3.426269|101.176976
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45600|3.379264|101.409819
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45700|3.309783|101.316481
Selangor/KL/Putrajaya|44000|3.562871|101.658865|45800|3.26099|101.304808
Selangor/KL/Putrajaya|44000|3.562871|101.658865|46000|3.086439|101.649091
Selangor/KL/Putrajaya|44000|3.562871|101.658865|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|44000|3.562871|101.658865|47000|3.209228|101.563796
Selangor/KL/Putrajaya|44000|3.562871|101.658865|47100|3.00725|101.60488
Selangor/KL/Putrajaya|44000|3.562871|101.658865|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|44000|3.562871|101.658865|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|44000|3.562871|101.658865|48000|3.320579|101.575825
Selangor/KL/Putrajaya|44000|3.562871|101.658865|48100|3.318829|101.472824
Selangor/KL/Putrajaya|44000|3.562871|101.658865|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|44000|3.562871|101.658865|50000|3.143717|101.694244
Selangor/KL/Putrajaya|44000|3.562871|101.658865|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|44000|3.562871|101.658865|62000|2.93723|101.69482
Selangor/KL/Putrajaya|44000|3.562871|101.658865|63000|2.858811|101.677911
Selangor/KL/Putrajaya|44000|3.562871|101.658865|64000|2.75421|101.70507
Selangor/KL/Putrajaya|44000|3.562871|101.658865|68000|3.14687|101.76269
Selangor/KL/Putrajaya|44000|3.562871|101.658865|68100|3.236517|101.673419
Selangor/KL/Putrajaya|44200|3.496655|101.633051|44300|3.4638771|101.65633089
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45000|3.342043|101.248981
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45100|3.842558|100.895663
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45200|3.769493|100.983632
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45300|3.676208|100.986402
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45400|3.508705|101.103137
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45500|3.426269|101.176976
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45600|3.379264|101.409819
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45700|3.309783|101.316481
Selangor/KL/Putrajaya|44200|3.496655|101.633051|45800|3.26099|101.304808
Selangor/KL/Putrajaya|44200|3.496655|101.633051|46000|3.086439|101.649091
Selangor/KL/Putrajaya|44200|3.496655|101.633051|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|44200|3.496655|101.633051|47000|3.209228|101.563796
Selangor/KL/Putrajaya|44200|3.496655|101.633051|47100|3.00725|101.60488
Selangor/KL/Putrajaya|44200|3.496655|101.633051|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|44200|3.496655|101.633051|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|44200|3.496655|101.633051|48000|3.320579|101.575825
Selangor/KL/Putrajaya|44200|3.496655|101.633051|48100|3.318829|101.472824
Selangor/KL/Putrajaya|44200|3.496655|101.633051|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|44200|3.496655|101.633051|50000|3.143717|101.694244
Selangor/KL/Putrajaya|44200|3.496655|101.633051|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|44200|3.496655|101.633051|62000|2.93723|101.69482
Selangor/KL/Putrajaya|44200|3.496655|101.633051|63000|2.858811|101.677911
Selangor/KL/Putrajaya|44200|3.496655|101.633051|64000|2.75421|101.70507
Selangor/KL/Putrajaya|44200|3.496655|101.633051|68000|3.14687|101.76269
Selangor/KL/Putrajaya|44200|3.496655|101.633051|68100|3.236517|101.673419
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45000|3.342043|101.248981
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45100|3.842558|100.895663
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45200|3.769493|100.983632
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45300|3.676208|100.986402
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45400|3.508705|101.103137
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45500|3.426269|101.176976
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45600|3.379264|101.409819
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45700|3.309783|101.316481
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|45800|3.26099|101.304808
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|46000|3.086439|101.649091
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|47000|3.209228|101.563796
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|47100|3.00725|101.60488
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|48000|3.320579|101.575825
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|48100|3.318829|101.472824
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|48200|3.36499321|101.60397874
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|50000|3.143717|101.694244
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|53100|3.26023786986996|101.733398717619
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|62000|2.93723|101.69482
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|63000|2.858811|101.677911
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|64000|2.75421|101.70507
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|68000|3.14687|101.76269
Selangor/KL/Putrajaya|44300|3.4638771|101.65633089|68100|3.236517|101.673419
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45100|3.842558|100.895663
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45200|3.769493|100.983632
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45300|3.676208|100.986402
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45400|3.508705|101.103137
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45500|3.426269|101.176976
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45600|3.379264|101.409819
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45700|3.309783|101.316481
Selangor/KL/Putrajaya|45000|3.342043|101.248981|45800|3.26099|101.304808
Selangor/KL/Putrajaya|45000|3.342043|101.248981|46000|3.086439|101.649091
Selangor/KL/Putrajaya|45000|3.342043|101.248981|46150|3.072257555|101.62387631
Selangor/KL/Putrajaya|45000|3.342043|101.248981|47000|3.209228|101.563796
Selangor/KL/Putrajaya|45000|3.342043|101.248981|47100|3.00725|101.60488
Selangor/KL/Putrajaya|45000|3.342043|101.248981|47200|3.05807611|101.59866162
Selangor/KL/Putrajaya|45000|3.342043|101.248981|47810|3.0749915|101.6719175
Selangor/KL/Putrajaya|45000|3.342043|101.248981|48000|3.320579|101.575825
