ppv_region|master_postcode_1|lat_1|lon_1|master_postcode_2|lat_2|lon_2|time_sec
Perak|31150|4.63369275|101.14904355|34100|5.218811|100.694352|5778
Perak|31150|4.63369275|101.14904355|34140|5.241026|100.731474|6137
Perak|31150|4.63369275|101.14904355|34200|5.130364|100.489281|5080
Perak|31150|4.63369275|101.14904355|34250|5.075942|100.387405|5827
Perak|31150|4.63369275|101.14904355|34300|5.007799|100.539492|4682
Perak|31150|4.63369275|101.14904355|34350|5.01672|100.432338|5470
Perak|31150|4.63369275|101.14904355|34400|4.951606|100.627351|3991
Perak|31150|4.63369275|101.14904355|34500|4.975746|100.796466|5073
Perak|31150|4.63369275|101.14904355|34600|4.887496|100.731136|4188
Perak|31150|4.63369275|101.14904355|34650|4.836004|100.627969|4140
Perak|31150|4.63369275|101.14904355|34700|4.818515|100.707882|3446
Perak|31150|4.63369275|101.14904355|34800|4.704898|100.718942|3591
Perak|31150|4.63369275|101.14904355|34850|4.79044161|100.71988835|3036
Perak|31150|4.63369275|101.14904355|34900|4.455739|100.629332|5442
Perak|31150|4.63369275|101.14904355|35000|4.198158|101.257872|2699
Perak|31150|4.63369275|101.14904355|35300|4.264226|101.238723|3318
Perak|31150|4.63369275|101.14904355|35350|4.243098|101.194183|3004
Perak|31150|4.63369275|101.14904355|35400|4.15505965|101.18416852|3423
Perak|31150|4.63369275|101.14904355|35500|4.11285|101.2865|3016
Perak|31150|4.63369275|101.14904355|35600|3.998993|101.308663|3487
Perak|31150|4.63369275|101.14904355|35800|3.828097|101.403616|4204
Perak|31150|4.63369275|101.14904355|35900|3.683115|101.520595|5200
Perak|31150|4.63369275|101.14904355|35950|3.742437|101.44945|4656
Perak|31150|4.63369275|101.14904355|36000|4.023348|101.018868|5268
Perak|31150|4.63369275|101.14904355|36100|3.989913|100.784908|8125
Perak|31150|4.63369275|101.14904355|36200|3.908614|100.773974|8019
Perak|31150|4.63369275|101.14904355|36300|3.89013|100.852814|7074
Perak|31150|4.63369275|101.14904355|36400|3.895621|100.935938|6530
Perak|31150|4.63369275|101.14904355|36600|4.11174585|101.03636145|4463
Perak|31150|4.63369275|101.14904355|36700|4.075741|101.149636|4040
Perak|31150|4.63369275|101.14904355|36800|4.182015|100.939032|4006
Perak|31200|4.716403|101.12141|31250|4.671696|101.156726|865
Perak|31200|4.716403|101.12141|31300|4.5397|101.124467|2158
Perak|31200|4.716403|101.12141|31550|4.50934444|101.016541|2309
Perak|31200|4.716403|101.12141|31600|4.472588|101.165236|2253
Perak|31200|4.716403|101.12141|31700|4.350328|101.114988|2934
Perak|31200|4.716403|101.12141|31750|4.421432|100.990738|2968
Perak|31200|4.716403|101.12141|31800|4.325231|101.056293|3466
Perak|31200|4.716403|101.12141|31850|4.39372302058689|101.19221718279|2954
Perak|31200|4.716403|101.12141|31900|4.311087|101.154127|3108
Perak|31200|4.716403|101.12141|32000|4.216697|100.696561|5560
Perak|31200|4.716403|101.12141|32040|4.19796114|100.66686057|6061
Perak|31200|4.716403|101.12141|32100|4.21121389|100.641323|6061
Perak|31200|4.716403|101.12141|32200|4.235521|100.650601|5939
Perak|31200|4.716403|101.12141|32300|4.212584|100.574267|inf
Perak|31200|4.716403|101.12141|32400|4.297995|100.755891|5005
Perak|31200|4.716403|101.12141|32500|4.37784054|100.68909667|5612
Perak|31200|4.716403|101.12141|32600|4.1294355|100.8280295|6232
Perak|31200|4.716403|101.12141|32610|4.36202994|100.96163389|3527
Perak|31200|4.716403|101.12141|32700|4.500985|100.780752|5390
Perak|31200|4.716403|101.12141|32800|4.476795|100.909785|3489
Perak|31200|4.716403|101.12141|32900|4.26671419|100.90588587|4627
Perak|31200|4.716403|101.12141|33000|4.772271|100.942079|2325
Perak|31200|4.716403|101.12141|33100|5.703793|100.998771|8834
Perak|31200|4.716403|101.12141|33300|5.430877|101.128309|6381
Perak|31200|4.716403|101.12141|33400|5.108048|100.967553|3941
Perak|31200|4.716403|101.12141|33500|4.936519|100.922545|2971
Perak|31200|4.716403|101.12141|33600|4.84822789|100.95653474|1957
Perak|31200|4.716403|101.12141|33700|4.7755|100.843371|2444
Perak|31200|4.716403|101.12141|33800|4.595629|100.881679|3951
Perak|31200|4.716403|101.12141|34000|4.854739|100.741679|3769
Perak|31200|4.716403|101.12141|34100|5.218811|100.694352|5648
Perak|31200|4.716403|101.12141|34140|5.241026|100.731474|6008
Perak|31200|4.716403|101.12141|34200|5.130364|100.489281|4951
Perak|31200|4.716403|101.12141|34250|5.075942|100.387405|5697
Perak|31200|4.716403|101.12141|34300|5.007799|100.539492|4552
Perak|31200|4.716403|101.12141|34350|5.01672|100.432338|5340
Perak|31200|4.716403|101.12141|34400|4.951606|100.627351|3862
Perak|31200|4.716403|101.12141|34500|4.975746|100.796466|4943
Perak|31200|4.716403|101.12141|34600|4.887496|100.731136|4059
Perak|31200|4.716403|101.12141|34650|4.836004|100.627969|4010
Perak|31200|4.716403|101.12141|34700|4.818515|100.707882|3316
Perak|31200|4.716403|101.12141|34800|4.704898|100.718942|3461
Perak|31200|4.716403|101.12141|34850|4.79044161|100.71988835|2906
Perak|31200|4.716403|101.12141|34900|4.455739|100.629332|5312
Perak|31200|4.716403|101.12141|35000|4.198158|101.257872|3444
Perak|31200|4.716403|101.12141|35300|4.264226|101.238723|4063
Perak|31200|4.716403|101.12141|35350|4.243098|101.194183|3749
Perak|31200|4.716403|101.12141|35400|4.15505965|101.18416852|4168
Perak|31200|4.716403|101.12141|35500|4.11285|101.2865|3761
Perak|31200|4.716403|101.12141|35600|3.998993|101.308663|4232
Perak|31200|4.716403|101.12141|35800|3.828097|101.403616|4949
Perak|31200|4.716403|101.12141|35900|3.683115|101.520595|5945
Perak|31200|4.716403|101.12141|35950|3.742437|101.44945|5401
Perak|31200|4.716403|101.12141|36000|4.023348|101.018868|6013
Perak|31200|4.716403|101.12141|36100|3.989913|100.784908|8870
Perak|31200|4.716403|101.12141|36200|3.908614|100.773974|8765
Perak|31200|4.716403|101.12141|36300|3.89013|100.852814|7819
Perak|31200|4.716403|101.12141|36400|3.895621|100.935938|7275
Perak|31200|4.716403|101.12141|36600|4.11174585|101.03636145|5208
Perak|31200|4.716403|101.12141|36700|4.075741|101.149636|4785
Perak|31200|4.716403|101.12141|36800|4.182015|100.939032|4751
Perak|31250|4.671696|101.156726|31300|4.5397|101.124467|1706
Perak|31250|4.671696|101.156726|31550|4.50934444|101.016541|2767
Perak|31250|4.671696|101.156726|31600|4.472588|101.165236|1905
Perak|31250|4.671696|101.156726|31700|4.350328|101.114988|2587
Perak|31250|4.671696|101.156726|31750|4.421432|100.990738|3057
Perak|31250|4.671696|101.156726|31800|4.325231|101.056293|3118
Perak|31250|4.671696|101.156726|31850|4.39372302058689|101.19221718279|2606
Perak|31250|4.671696|101.156726|31900|4.311087|101.154127|2760
Perak|31250|4.671696|101.156726|32000|4.216697|100.696561|5649
Perak|31250|4.671696|101.156726|32040|4.19796114|100.66686057|6150
Perak|31250|4.671696|101.156726|32100|4.21121389|100.641323|6150
Perak|31250|4.671696|101.156726|32200|4.235521|100.650601|6028
Perak|31250|4.671696|101.156726|32300|4.212584|100.574267|inf
Perak|31250|4.671696|101.156726|32400|4.297995|100.755891|5094
Perak|31250|4.671696|101.156726|32500|4.37784054|100.68909667|5701
Perak|31250|4.671696|101.156726|32600|4.1294355|100.8280295|5773
Perak|31250|4.671696|101.156726|32610|4.36202994|100.96163389|3616
Perak|31250|4.671696|101.156726|32700|4.500985|100.780752|5809
Perak|31250|4.671696|101.156726|32800|4.476795|100.909785|3555
Perak|31250|4.671696|101.156726|32900|4.26671419|100.90588587|4671
Perak|31250|4.671696|101.156726|33000|4.772271|100.942079|2905
Perak|31250|4.671696|101.156726|33100|5.703793|100.998771|9414
Perak|31250|4.671696|101.156726|33300|5.430877|101.128309|6961
Perak|31250|4.671696|101.156726|33400|5.108048|100.967553|4521
Perak|31250|4.671696|101.156726|33500|4.936519|100.922545|3552
Perak|31250|4.671696|101.156726|33600|4.84822789|100.95653474|2537
Perak|31250|4.671696|101.156726|33700|4.7755|100.843371|2863
Perak|31250|4.671696|101.156726|33800|4.595629|100.881679|4426
Perak|31250|4.671696|101.156726|34000|4.854739|100.741679|4188
Perak|31250|4.671696|101.156726|34100|5.218811|100.694352|6067
Perak|31250|4.671696|101.156726|34140|5.241026|100.731474|6426
Perak|31250|4.671696|101.156726|34200|5.130364|100.489281|5369
Perak|31250|4.671696|101.156726|34250|5.075942|100.387405|6116
Perak|31250|4.671696|101.156726|34300|5.007799|100.539492|4971
Perak|31250|4.671696|101.156726|34350|5.01672|100.432338|5759
Perak|31250|4.671696|101.156726|34400|4.951606|100.627351|4280
Perak|31250|4.671696|101.156726|34500|4.975746|100.796466|5362
Perak|31250|4.671696|101.156726|34600|4.887496|100.731136|4477
Perak|31250|4.671696|101.156726|34650|4.836004|100.627969|4428
Perak|31250|4.671696|101.156726|34700|4.818515|100.707882|3735
Perak|31250|4.671696|101.156726|34800|4.704898|100.718942|3880
Perak|31250|4.671696|101.156726|34850|4.79044161|100.71988835|3325
Perak|31250|4.671696|101.156726|34900|4.455739|100.629332|5731
Perak|31250|4.671696|101.156726|35000|4.198158|101.257872|3097
Perak|31250|4.671696|101.156726|35300|4.264226|101.238723|3715
Perak|31250|4.671696|101.156726|35350|4.243098|101.194183|3401
Perak|31250|4.671696|101.156726|35400|4.15505965|101.18416852|3820
Perak|31250|4.671696|101.156726|35500|4.11285|101.2865|3413
Perak|31250|4.671696|101.156726|35600|3.998993|101.308663|3884
Perak|31250|4.671696|101.156726|35800|3.828097|101.403616|4601
Perak|31250|4.671696|101.156726|35900|3.683115|101.520595|5597
Perak|31250|4.671696|101.156726|35950|3.742437|101.44945|5053
Perak|31250|4.671696|101.156726|36000|4.023348|101.018868|5665
Perak|31250|4.671696|101.156726|36100|3.989913|100.784908|8522
Perak|31250|4.671696|101.156726|36200|3.908614|100.773974|8417
Perak|31250|4.671696|101.156726|36300|3.89013|100.852814|7471
Perak|31250|4.671696|101.156726|36400|3.895621|100.935938|6927
Perak|31250|4.671696|101.156726|36600|4.11174585|101.03636145|4860
Perak|31250|4.671696|101.156726|36700|4.075741|101.149636|4437
Perak|31250|4.671696|101.156726|36800|4.182015|100.939032|4403
Perak|31300|4.5397|101.124467|31550|4.50934444|101.016541|1468
Perak|31300|4.5397|101.124467|31600|4.472588|101.165236|786
Perak|31300|4.5397|101.124467|31700|4.350328|101.114988|1653
Perak|31300|4.5397|101.124467|31750|4.421432|100.990738|1938
Perak|31300|4.5397|101.124467|31800|4.325231|101.056293|2177
Perak|31300|4.5397|101.124467|31850|4.39372302058689|101.19221718279|1673
Perak|31300|4.5397|101.124467|31900|4.311087|101.154127|1826
Perak|31300|4.5397|101.124467|32000|4.216697|100.696561|4530
Perak|31300|4.5397|101.124467|32040|4.19796114|100.66686057|5032
Perak|31300|4.5397|101.124467|32100|4.21121389|100.641323|5031
Perak|31300|4.5397|101.124467|32200|4.235521|100.650601|4909
Perak|31300|4.5397|101.124467|32300|4.212584|100.574267|inf
Perak|31300|4.5397|101.124467|32400|4.297995|100.755891|3975
Perak|31300|4.5397|101.124467|32500|4.37784054|100.68909667|4582
Perak|31300|4.5397|101.124467|32600|4.1294355|100.8280295|4832
Perak|31300|4.5397|101.124467|32610|4.36202994|100.96163389|2497
Perak|31300|4.5397|101.124467|32700|4.500985|100.780752|4623
Perak|31300|4.5397|101.124467|32800|4.476795|100.909785|2436
Perak|31300|4.5397|101.124467|32900|4.26671419|100.90588587|3597
Perak|31300|4.5397|101.124467|33000|4.772271|100.942079|2711
Perak|31300|4.5397|101.124467|33100|5.703793|100.998771|9127
Perak|31300|4.5397|101.124467|33300|5.430877|101.128309|6674
Perak|31300|4.5397|101.124467|33400|5.108048|100.967553|4234
Perak|31300|4.5397|101.124467|33500|4.936519|100.922545|3264
Perak|31300|4.5397|101.124467|33600|4.84822789|100.95653474|3427
Perak|31300|4.5397|101.124467|33700|4.7755|100.843371|2587
Perak|31300|4.5397|101.124467|33800|4.595629|100.881679|3605
Perak|31300|4.5397|101.124467|34000|4.854739|100.741679|3912
Perak|31300|4.5397|101.124467|34100|5.218811|100.694352|5791
Perak|31300|4.5397|101.124467|34140|5.241026|100.731474|6150
Perak|31300|4.5397|101.124467|34200|5.130364|100.489281|5093
Perak|31300|4.5397|101.124467|34250|5.075942|100.387405|5840
Perak|31300|4.5397|101.124467|34300|5.007799|100.539492|4695
Perak|31300|4.5397|101.124467|34350|5.01672|100.432338|5482
